	-0.179257998888156	0.164215010990512	0.97
		0.0272986737932972	-0.311054307813165	0.95
		0.223637495076082	0.291695510414705	0.93
		-0.408270333748434	-0.0722172734250058	0.91
		0.384719106862696	-0.244726804446856	0.89
		-0.127998349420978	0.476147479826897	0.87
		-0.24279784123188	-0.467492468702052	0.85
		0.523919031190114	0.191334389895838	0.83
		-0.542063850288388	0.223756077482887	0.81
		0.259862879619375	-0.555311879754005	0.79
		2	0.608798582857587	0.77
		-0.572283423138097	-0.331649941355854	0.75
		0.667506269070662	-0.146749380752919	0.73
		-0.405007107720623	0.576080934154026	0.71
		-0.09301724105772	-0.717807629428672	0.69
		0.567645667942108	0.478412369892918	0.67
		-0.759285264907157	0.0313988295143018	0.65
		0.550473473001776	-0.547794628963595	0.63
		-0.0366021670513485	0.791555608512216	0.61
		-0.517310642730367	-0.619911041132431	0.59
		0.81430692244103	0.109563844696223	0.57
		-0.685551869323587	0.476989134537608	0.55
		0.186119683475473	-0.827320653327952	0.53
		0.427662261272709	0.746327669514613	0.51
		-0.83048366553263	-0.264946940505995	0.49
		0.801276745362841	-0.370210179952865	0.47
		-0.344763570372967	0.823794926267263	0.45
		-0.305564494930483	-0.849547137855151	0.43
		0.807368470353567	0.424330240589734	0.41
		-0.890400346617314	0.234706673837298	0.39
		0.502455432713493	-0.781433642823686	0.37
		0.158663078739459	0.923215049403397	0.35
		-0.746333201551808	-0.578002380844083	0.33
		0.947490432479662	-0.0784976455666213	0.31
		-0.649897028894159	0.702519645159155	0.29
		0.00469709952120569	-0.962848865220336	0.27
		0.650550015525616	0.717136442596261	0.25
		-0.969037733064451	-0.0898101992944576	0.23
		0.778797270149079	-0.591079361852825	0.21
		-0.175723234334976	0.965930300236438	0.19
		-0.524853020161809	-0.834043948018944	0.17
		0.953525516445803	0.261321812114421	0.15
		-0.882136418400414	0.452697845512534	0.13
		0.345507336374576	-0.931946715489328	0.11
		0.375512527009827	0.922437175128309	0.09
		-0.901439181495355	-0.427208850639806	0.07
		0.954417493026571	-0.29425711377106	0.05
		-0.505394773860361	0.862366582466317	0.03
		-0.209941881119811	-0.97766272637954	0.00999999999999996
		0.815206292073605	0.579084364634036	-0.0100000000000001
		-0.99187658828639	0.123615668947553	-0.03
		0.647358765556958	-0.760543640205197	-0.0500000000000001
		0.0363538276431121	0.996884345957792	-0.07
		-0.699065151201329	-0.70937149250295	-0.0899999999999999
		0.992634888782945	0.0507540892034303	-0.11
		-0.764358245970163	0.631550846581188	-0.13
		0.136616742113822	-0.979201647146391	-0.15
		0.558865706913713	0.811645933665558	-0.17
		-0.956782361262946	-0.220153385565842	-0.19
		0.850660805595189	-0.481950405979852	-0.21
		-0.300306057994733	0.925697721468333	-0.23
		-0.401811450411341	-0.880935615308142	-0.25
		0.886388925326023	0.376051423424215	-0.27
		-0.90211573370316	0.319510880887036	-0.29
		0.446412097665412	-0.839414223764386	-0.31
		0.236155718741352	0.91396415493484	-0.33
		-0.785444559977273	-0.510467279266857	-0.35
		0.916365347308977	-0.152887377671598	-0.37
		-0.567362485405211	0.725258443697708	-0.39
		-0.0708713092830353	-0.909327915287169	-0.41
		0.65973625402585	0.616318160631292	-0.43
		-0.892986051123192	-0.00871277793867317	-0.45
		0.656636873219423	-0.58985423345825	-0.47
		-0.0846796793096336	0.867599764817867	-0.49
		-0.516678536449793	-0.687708724658994	-0.51
		0.833553886156962	0.155845817629559	-0.53
		-0.7090144449898	0.44135984955114	-0.55
		0.221033833548938	-0.791355826683964	-0.57
		0.365129347010734	0.720125377938811	-0.59
		-0.741632059895495	-0.279073265891172	-0.61
		0.720699071449949	-0.289297162812187	-0.63
		-0.328795081633665	0.685123196435146	-0.65
		-0.215255303636239	-0.710468264074104	-0.67
		0.622677331063786	0.369016180375984	-0.69
		-0.689219211380071	0.144488334008781	-0.71
		0.398506706432889	-0.555240853079104	-0.73
		0.078598018292578	0.656751362024077	-0.75
		-0.483844689978865	-0.415925853944253	-0.77
		0.612801278552427	-0.019354405299862	-0.79
		-0.419694769518439	0.409580639726616	-0.81
		0.0311986468122203	-0.556890154731691	-0.83
		0.333552379584215	0.407728843808858	-0.85
		-0.487983766516558	-0.0705113013375397	-0.87
		0.37680189306717	-0.256749553808759	-0.89
		-0.0949409219067957	0.403591651731658	-0.91
		-0.179623421437338	-0.320679632142649	-0.93
		0.296538144038346	0.0978014781600637	-0.95
		-0.221672785557389	0.0998056919380226	-0.97
		0.0557276392374723	-0.129593326313581	-0.99
		-7.68717527843518E-62	-1.38582338768386E-62	-1.01
	
